Sentence
"The HP Pavilion Ryzen 5 Hexa Core 5500U, equipped with a AMD Ryzen 5 Hexa Core Processor, boasts a solid 4.4-star rating based on 209 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 54360 rupees, down from the MRP of 70419 rupees."
"The Lenovo Ideapad 520 Core i5 8th Gen, equipped with a Intel Core i5 Processor (8th Gen), boasts a solid 3.3-star rating based on 4 reviews. It features 8 GB DDR4 RAM and 2 TB HDD for efficient multitasking and storage, all at a discounted price of 64821 rupees, down from the MRP of 79090 rupees."
"The Lenovo Ideapad 330s Core i5 8th Gen, equipped with a Intel Core i5 Processor (8th Gen), boasts a solid 4.0-star rating based on 21 reviews. It features 4 GB DDR4 RAM and 1 TB HDD for efficient multitasking and storage, all at a discounted price of 56990 rupees, down from the MRP of 62594 rupees."
"The HP Laptop Ryzen 3 Quad Core 5300U, equipped with a AMD Ryzen 3 Quad Core Processor, boasts a solid 0.0-star rating based on 0 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 40960 rupees, down from the MRP of 50565 rupees."
"The Infinix ZERO BOOK Series Laptop Intel Core i7 12th Gen, equipped with a Intel Core i7 Processor (12th Gen), boasts a solid 0.0-star rating based on 0 reviews. It features 16 GB LPDDR5 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 64990 rupees, down from the MRP of 99990 rupees."
"The MSI GF63 Thin Core i7 10th Gen, equipped with a Intel Core i7 Processor (10th Gen), boasts a solid 4.3-star rating based on 1167 reviews. It features 8 GB DDR4 RAM and 1 TB HDD|256 GB SSD for efficient multitasking and storage, all at a discounted price of 63990 rupees, down from the MRP of 83990 rupees."
"The Lenovo IdeaPad 3 Core i3 10th Gen, equipped with a Intel Core i3 Processor (10th Gen), boasts a solid 4.3-star rating based on 8 reviews. It features 4 GB DDR4 RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 31990 rupees, down from the MRP of 53790 rupees."
"The ASUS TUF GAMING A15 Ryzen 7 Octa Core 4800H, equipped with a AMD Ryzen 7 Octa Core Processor, boasts a solid 0.0-star rating based on 0 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 86500 rupees, down from the MRP of 92990 rupees."
"The acer Aspire 7 Core i5 9th Gen, equipped with a Intel Core i5 Processor (9th Gen), boasts a solid 4.4-star rating based on 2952 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 57090 rupees, down from the MRP of 84999 rupees."
"The Lenovo IdeaPad Ryzen 5 Hexa Core 5500U, equipped with a AMD Ryzen 5 Hexa Core Processor, boasts a solid 4.2-star rating based on 115 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 57990 rupees, down from the MRP of 78290 rupees."
"The realme Book(Slim) Intel Evo Core i5 11th Gen, equipped with a Powered by 11th Gen Intel Evo Core i5 Processor, boasts a solid 4.4-star rating based on 7067 reviews. It features Microsoft Office 2019 Home & Student Included and Intel Core i5 Processor (11th Gen) for efficient multitasking and storage, all at a discounted price of 59990 rupees, down from the MRP of 69999 rupees."
"The Lenovo IdeaPad 3 Core i3 11th Gen, equipped with a Intel Core i3 Processor (11th Gen), boasts a solid 0.0-star rating based on 0 reviews. It features 8 GB DDR4 RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 47500 rupees, down from the MRP of 51000 rupees."
"The Avita Liber Core i5 10th Gen, equipped with a Intel Core i5 Processor (10th Gen), boasts a solid 4.2-star rating based on 1350 reviews. It features 8 GB DDR4 RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 38490 rupees, down from the MRP of 52990 rupees."
"The HP Ryzen 3 Dual Core, equipped with a AMD Ryzen 3 Dual Core Processor, boasts a solid 4.7-star rating based on 3 reviews. It features 8 GB DDR4 RAM and 256 GB HDD for efficient multitasking and storage, all at a discounted price of 36600 rupees, down from the MRP of 42150 rupees."
"The SAMSUNG Core i5 12th Gen, equipped with a Intel Core i5 Processor (12th Gen), boasts a solid 3.8-star rating based on 5 reviews. It features 16 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 63990 rupees, down from the MRP of 70990 rupees."
"The HP Core i3 11th Gen, equipped with a Intel Core i3 Processor (11th Gen), boasts a solid 4.0-star rating based on 4 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 43500 rupees, down from the MRP of 51812 rupees."
"The DELL Inspiron 3510 Pentium Quad Core 11th Gen, equipped with a Intel Pentium Quad Core Processor (11th Gen), boasts a solid 0.0-star rating based on 0 reviews. It features 4 GB DDR4 RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 35500 rupees, down from the MRP of 40000 rupees."
"The ASUS EeeBook 12 Celeron Dual Core 4th Gen, equipped with a Intel Celeron Dual Core Processor (4th Gen), boasts a solid 3.9-star rating based on 197 reviews. It features 4 GB DDR4 RAM and 29.46 cm (11.6 inch) Display for efficient multitasking and storage, all at a discounted price of 20990 rupees, down from the MRP of 25990 rupees."
"The Lenovo Ideapad Gaming 3 Ryzen 5 Hexa Core 4600H, equipped with a AMD Ryzen 5 Hexa Core Processor, boasts a solid 4.3-star rating based on 402 reviews. It features 8 GB DDR4 RAM and 1 TB HDD for efficient multitasking and storage, all at a discounted price of 56990 rupees, down from the MRP of 76890 rupees."
"The HP 14s Core i3 11th Gen, equipped with a Intel Core i3 Processor (11th Gen), boasts a solid 4.3-star rating based on 442 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 45450 rupees, down from the MRP of 53823 rupees."
"The ASUS VivoBook S14 Core i7 8th Gen, equipped with a Intel Core i7 Processor (8th Gen), boasts a solid 4.4-star rating based on 991 reviews. It features 8 GB DDR4 RAM and 1 TB HDD|256 GB SSD for efficient multitasking and storage, all at a discounted price of 67990 rupees, down from the MRP of 98990 rupees."
"The ASUS EeeBook 12 Celeron Dual Core, equipped with a Intel Celeron Dual Core Processor, boasts a solid 4.2-star rating based on 13 reviews. It features 4 GB DDR4 RAM and 29.46 cm (11.6 Inch) Display for efficient multitasking and storage, all at a discounted price of 21990 rupees, down from the MRP of 27990 rupees."
"The HP Core i5 11th Gen, equipped with a Intel Core i5 Processor (11th Gen), boasts a solid 4.2-star rating based on 279 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 51890 rupees, down from the MRP of 65444 rupees."
"The MSI GF63 Thin Core i5 10th Gen, equipped with a Intel Core i5 Processor (10th Gen), boasts a solid 4.1-star rating based on 1231 reviews. It features 8 GB DDR4 RAM and 1 TB HDD for efficient multitasking and storage, all at a discounted price of 54450 rupees, down from the MRP of 72990 rupees."
"The HP 15s Core i3 10th Gen, equipped with a Intel Core i3 Processor (10th Gen), boasts a solid 3.6-star rating based on 132 reviews. It features 4 GB DDR4 RAM and 1 TB HDD for efficient multitasking and storage, all at a discounted price of 41990 rupees, down from the MRP of 44908 rupees."
"The HP Ryzen 3 Dual Core, equipped with a AMD Ryzen 3 Dual Core Processor, boasts a solid 4.7-star rating based on 3 reviews. It features 8 GB DDR4 RAM and 256 GB HDD for efficient multitasking and storage, all at a discounted price of 36600 rupees, down from the MRP of 42150 rupees."
"The acer P2 Series Core i5 10th Gen, equipped with a Intel Core i5 Processor (10th Gen), boasts a solid 4.1-star rating based on 295 reviews. It features 8 GB DDR4 RAM and 1 TB HDD for efficient multitasking and storage, all at a discounted price of 47990 rupees, down from the MRP of 59500 rupees."
"The realme Book(Slim) Intel Evo Core i5 11th Gen, equipped with a Powered by 11th Gen Intel Evo Core i5 Processor, boasts a solid 4.4-star rating based on 7067 reviews. It features Microsoft Office 2019 Home & Student Included and Intel Core i5 Processor (11th Gen) for efficient multitasking and storage, all at a discounted price of 59990 rupees, down from the MRP of 69999 rupees."
"The ASUS Core i5 12th Gen, equipped with a Intel Core i5 Processor (12th Gen), boasts a solid 0.0-star rating based on 0 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 56490 rupees, down from the MRP of 71000 rupees."
"The Lenovo Ideapad S340 Core i3 10th Gen, equipped with a Intel Core i3 Processor (10th Gen), boasts a solid 4.2-star rating based on 525 reviews. It features 8 GB DDR4 RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 42490 rupees, down from the MRP of 58490 rupees."
"The ASUS ExpertBook P1 Core i3 10th Gen, equipped with a Intel Core i3 Processor (10th Gen), boasts a solid 3.8-star rating based on 189 reviews. It features 4 GB DDR4 RAM and 1 TB HDD for efficient multitasking and storage, all at a discounted price of 32990 rupees, down from the MRP of 39990 rupees."
"The Lenovo Ryzen 5 Hexa Core 5600H, equipped with a AMD Ryzen 5 Hexa Core Processor, boasts a solid 0.0-star rating based on 0 reviews. It features 8 GB DDR4 RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 59490 rupees, down from the MRP of 89490 rupees."
"The Ultimus S152 Celeron Dual Core, equipped with a Intel Celeron Dual Core Processor, boasts a solid 0.0-star rating based on 0 reviews. It features 4 GB LPDDR4 RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 23990 rupees, down from the MRP of 29999 rupees."
"The ASUS Chromebook Celeron Dual Core, equipped with a Intel Celeron Dual Core Processor, boasts a solid 3.6-star rating based on 385 reviews. It features 4 GB LPDDR4 RAM and 29.46 cm (11.6 Inch) Display for efficient multitasking and storage, all at a discounted price of 18990 rupees, down from the MRP of 22990 rupees."
"The HP 14s Intel Pentium Quad Core, equipped with a Intel Pentium Quad Core Processor, boasts a solid 4.0-star rating based on 447 reviews. It features 8 GB DDR4 RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 29890 rupees, down from the MRP of 39288 rupees."
"The ASUS Pentium Quad Core 10th Gen, equipped with a Intel Pentium Quad Core Processor (10th Gen), boasts a solid 0.0-star rating based on 0 reviews. It features 4 GB DDR4 RAM and 128 GB SSD for efficient multitasking and storage, all at a discounted price of 39500 rupees, down from the MRP of 69500 rupees."
"The DELL Core i5 11th Gen, equipped with a Intel Core i5 Processor (11th Gen), boasts a solid 0.0-star rating based on 0 reviews. It features 16 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 67989 rupees, down from the MRP of 88546 rupees."
"The ASUS Vivobook Core i3 11th Gen, equipped with a Intel Core i3 Processor (11th Gen), boasts a solid 4.5-star rating based on 79 reviews. It features 4 GB DDR4 RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 34990 rupees, down from the MRP of 44990 rupees."
"The HP Pavilion Intel Core i5 11th Gen, equipped with a Intel Core i5 Processor (11th Gen), boasts a solid 4.1-star rating based on 41 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 66890 rupees, down from the MRP of 86500 rupees."
"The Lenovo Intel Core i5 11th Gen, equipped with a Intel Core i5 Processor (11th Gen), boasts a solid 4.3-star rating based on 3 reviews. It features 16 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 68989 rupees, down from the MRP of 99290 rupees."
"The DELL Core i3 11th Gen, equipped with a Intel Core i3 Processor (11th Gen), boasts a solid 0.0-star rating based on 0 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 45990 rupees, down from the MRP of 61202 rupees."
"The ASUS Zenbook 13 Intel EVO Core i5 11th Gen, equipped with a Intel Core i5 Processor (11th Gen), boasts a solid 4.4-star rating based on 70 reviews. It features 8 GB LPDDR4X RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 65900 rupees, down from the MRP of 90000 rupees."
"The ASUS Vivobook 15 Core i5 10th Gen, equipped with a Intel Core i5 Processor (10th Gen), boasts a solid 4.2-star rating based on 110 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 50000 rupees, down from the MRP of 59999 rupees."
"The HP Victus Ryzen 5 Hexa Core 5600H, equipped with a AMD Ryzen 5 Hexa Core Processor, boasts a solid 4.0-star rating based on 9 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 68400 rupees, down from the MRP of 76021 rupees."
"The DELL Inspiron Core i5 11th Gen, equipped with a Intel Core i5 Processor (11th Gen), boasts a solid 4.5-star rating based on 122 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 67990 rupees, down from the MRP of 88999 rupees."
"The HP 15s Ryzen 3 Dual Core 3250U, equipped with a AMD Ryzen 3 Dual Core Processor, boasts a solid 4.3-star rating based on 4437 reviews. It features 8 GB DDR4 RAM and 1 TB HDD|256 GB SSD for efficient multitasking and storage, all at a discounted price of 44990 rupees, down from the MRP of 48248 rupees."
"The Lenovo Ideapad Slim 5 Ryzen 7 Octa Core 5700U, equipped with a AMD Ryzen 7 Octa Core Processor, boasts a solid 4.4-star rating based on 257 reviews. It features 16 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 65900 rupees, down from the MRP of 89990 rupees."
"The acer Travelmate Core i5 11th Gen, equipped with a Intel Core i5 Processor (11th Gen), boasts a solid 4.4-star rating based on 34 reviews. It features 16 GB DDR4 RAM and 1 TB HDD|256 GB SSD for efficient multitasking and storage, all at a discounted price of 61990 rupees, down from the MRP of 85000 rupees."
"The ASUS Ryzen 5 Quad Core 3500U, equipped with a AMD Ryzen 5 Quad Core Processor, boasts a solid 4.2-star rating based on 57 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 45490 rupees, down from the MRP of 56990 rupees."
